市区,小区,户型,朝向,楼层,装修情况,电梯,面积(㎡),价格(万元),年份
海淀,西三环北路105号院,3室1厅,西南,18,精装,有电梯,91,1010,1996
海淀,玉海园二里,2室1厅,南北,6,精装,无电梯,82,580,2000
海淀,志新村,3室1厅,东南,18,简装,有电梯,85,730,1993
海淀,新苑街15号院,3室2厅,南北,6,精装,无电梯,108,1100,1985
海淀,华清嘉园,2室2厅,西南,18,精装,无电梯,74,850,2000
海淀,钟表北园,3室1厅,南北,5,简装,无电梯,57,502,1988
海淀,二里庄小区,2室1厅,东西,6,其他,无电梯,62,510,1993
海淀,郦城二区,3室2厅,南北,12,精装,无电梯,136,1390,2002
海淀,普惠南里,3室1厅,东南,20,简装,无电梯,80,760,1989
海淀,冠城大通百旺府,3室2厅,南北,6,精装,无电梯,123,900,2009
海淀,翠微嘉园,2室1厅,东,20,精装,有电梯,60,590,2002
海淀,育新花园,2室1厅,东南,20,简装,有电梯,86,580,1999
海淀,雅世合金公寓,2室1厅,东,9,精装,无电梯,71,647,2011
海淀,龙翔路小区,2室1厅,西南,16,简装,有电梯,61,530,1994
海淀,万寿路西街12号院,3室1厅,南北,6,精装,无电梯,71,718,1985
海淀,宝盛里,3室1厅,西南,6,精装,无电梯,91,606,2000
海淀,京泉馨苑,3室2厅,南北,5,简装,无电梯,154,780,2005
海淀,紫竹院南路20号院,2室1厅,东西,10,简装,有电梯,60,518,1992
海淀,今日家园,3室2厅,西南,18,简装,有电梯,125,800,2000
海淀,塔院小区,3室1厅,南北,18,精装,有电梯,79,716,1988
海淀,豪柏国际公寓,3室2厅,南北,14,精装,有电梯,168,1430,2002
海淀,望塔园,2室1厅,东南,17,精装,无电梯,76,699,2000
海淀,冠城大通百旺府,3室2厅,南北,7,精装,无电梯,145,1000,2009
海淀,北影小区,2室1厅,西南,18,简装,有电梯,87,775,2000
海淀,莱圳家园,1室1厅,东,13,简装,无电梯,68,485,2006
海淀,志新村,2室1厅,东南,18,简装,有电梯,61,540,1993
海淀,望河园,3室1厅,西南,17,其他,有电梯,106,960,2000
海淀,稻香园,3室1厅,南北,16,精装,有电梯,89,836,1992
海淀,美丽西园,4室2厅,南西,9,简装,有电梯,115,805,1999
海淀,世纪金源国际公寓,4室2厅,南北,16,精装,有电梯,205,1845,2002
海淀,普惠南里,2室1厅,西南,20,简装,无电梯,68,670,1987
海淀,天秀花园安和园,2室1厅,东西,6,精装,无电梯,77,600,2000
海淀,保利西山林语,1室1厅,西南,8,精装,无电梯,43,340,2011
海淀,加气混凝土厂宿舍,2室1厅,南北,6,毛坯,无电梯,59,420,1993
海淀,美林花园,3室2厅,东北,25,精装,无电梯,188,1580,2000
海淀,今日家园,3室2厅,南,18,其他,无电梯,106,694,2000
海淀,逸成东苑,2室1厅,东南,22,精装,无电梯,75,600,2003
海淀,枫丹丽舍,3室2厅,南北,5,精装,无电梯,130,925,2003
海淀,圆明园东里,2室2厅,南北,6,精装,无电梯,71,635,1995
海淀,强佑清河新城,1室1厅,东,27,简装,有电梯,60,425,2009
海淀,国兴家园,2室1厅,东,24,简装,有电梯,108,1150,2000
海淀,志强南园,2室1厅,南,16,简装,有电梯,60,530,1990
海淀,定慧西里,3室1厅,东南,16,简装,有电梯,81,610,1991
海淀,双榆树北里,2室1厅,东北,16,简装,有电梯,55,500,1986
海淀,水岸名居,2室2厅,西南,10,精装,无电梯,131,1120,2006
海淀,二里庄小区,2室1厅,东南,18,简装,有电梯,65,550,1995
海淀,黄庄小区,3室1厅,南北,6,其他,无电梯,69,850,1984
海淀,索家坟,2室1厅,西,6,其他,无电梯,50,395,1987
海淀,北蜂窝路5号院,2室1厅,南,18,精装,有电梯,77,898,2009
海淀,五月华庭,1室0厅,东,12,精装,无电梯,37,310,2003
海淀,东王庄,2室1厅,东南,6,简装,无电梯,64,500,1999
海淀,北洼西里,1室1厅,南,18,简装,无电梯,58,425,1990
海淀,景宜里,2室1厅,南,9,精装,无电梯,97,698,2004
海淀,永泰东里,2室1厅,南北,6,简装,无电梯,64,460,1996
海淀,阜成路95号院,3室1厅,南北,6,精装,无电梯,107,838,1998
海淀,北太平路甲18号,4室1厅,南北,6,简装,无电梯,102,925,2006
海淀,汇新家园,2室1厅,西南,16,精装,无电梯,98,930,2004
海淀,枫丹丽舍,3室1厅,南北,5,简装,无电梯,130,910,2001
海淀,智学苑,4室2厅,东南,24,其他,无电梯,161,780,2001
海淀,美丽园,4室2厅,南北,6,精装,无电梯,188,1850,2001
海淀,怡美家园,4室2厅,南北,9,简装,无电梯,146,850,2001
海淀,富润家园,4室2厅,南,18,精装,有电梯,166,1500,2001
海淀,橙色年代,2室1厅,东,24,其他,无电梯,95,645,2004
海淀,罗庄西里,2室1厅,东南,18,精装,有电梯,81,660,1998
海淀,莱圳家园,2室2厅,南北,19,精装,有电梯,91,630,2007
海淀,普惠南里,2室1厅,南,18,精装,无电梯,70,630,1994
海淀,六建,3室1厅,南北,6,简装,无电梯,58,540,1979
海淀,逸成东苑,3室2厅,南北,15,精装,有电梯,154,1550,2006
海淀,翠微中里,2室2厅,西南,21,其他,有电梯,79,645,1992
海淀,海淀路小区,2室1厅,南,6,简装,无电梯,50,420,1990
海淀,阳光北里,3室1厅,西南,18,简装,有电梯,76,460,1998
海淀,阳春光华家园,4室1厅,南北,12,精装,有电梯,158,2300,2001
海淀,红联南村,1室1厅,南,6,其他,无电梯,37,330,1983
海淀,远洋风景,3室1厅,南北,14,简装,无电梯,137,1430,2002
海淀,金尚嘉园,2室2厅,西,18,精装,有电梯,110,1150,2007
海淀,静淑东里,2室1厅,南北,6,简装,无电梯,78,668,1998
海淀,永泰西里,2室1厅,南北,6,简装,无电梯,77,540,1998
海淀,玉渊潭南路9号院,3室1厅,南北,6,精装,无电梯,149,2080,2000
海淀,天秀花园澄秀园,2室2厅,南北,6,简装,无电梯,91,690,2007
海淀,小关街,2室1厅,东西,6,其他,无电梯,54,440,1985
海淀,科源小区,3室1厅,南北,6,毛坯,无电梯,79,880,1997
海淀,车道沟东里,2室1厅,南,16,简装,有电梯,62,580,1986
海淀,索家坟,2室1厅,南北,6,精装,无电梯,52,445,1985
海淀,华鸿家园,2室2厅,南北,6,其他,无电梯,97,570,2008
海淀,大钟寺甲133号院,3室1厅,西南,6,毛坯,无电梯,68,610,1985
海淀,颐慧佳园,2室2厅,南北,6,精装,有电梯,107,1110,2005
海淀,复兴路乙4号院,4室1厅,南北,6,简装,无电梯,139,1700,2008
海淀,保利西山林语,3室1厅,南北,8,精装,无电梯,89,570,2011
海淀,青云北区,2室1厅,南北,5,其他,无电梯,51,550,1979
海淀,建设部大院,4室1厅,东北,24,其他,无电梯,144,1520,2000
海淀,观山园,4室1厅,南北,11,精装,有电梯,203,2650,2004
海淀,北洼西里,2室1厅,东北,6,其他,无电梯,54,475,1980
海淀,城华园,1室0厅,南,27,精装,无电梯,50,396,2002
海淀,橡树湾,2室2厅,东南,20,精装,无电梯,99,840,2011
海淀,明光村小区,1室1厅,南,18,简装,无电梯,42,370,1994
海淀,东升园,2室1厅,南北,6,精装,无电梯,83,790,1996
海淀,皂君庙乙2号院,2室1厅,西北,6,毛坯,无电梯,58,450,1988
海淀,红联村,2室1厅,南北,6,简装,无电梯,54,460,1987
海淀,翠微南里,2室1厅,南北,6,精装,无电梯,58,530,1990
海淀,翠微路4号,2室1厅,东西,5,精装,无电梯,56,485,1986
海淀,万寿路西街9号,2室1厅,南北,6,精装,无电梯,90,949,1999
海淀,上第MOMA,3室2厅,南北,9,精装,有电梯,144,950,2008
海淀,景和园,2室1厅,南北,6,精装,无电梯,77,605,2011
海淀,清缘东里,2室1厅,西南,19,简装,有电梯,80,560,2004
海淀,清缘东里,2室1厅,南,13,精装,有电梯,87,615,2003
海淀,永泰园,2室1厅,东,16,简装,无电梯,100,600,2003
海淀,今日家园,2室1厅,东,24,精装,有电梯,102,667,2001
海淀,清华东路27号院,1室1厅,南北,6,简装,无电梯,53,420,1990
海淀,中纺宿舍,3室1厅,南北,6,精装,无电梯,77,730,1992
海淀,冠城大通百旺府,2室1厅,南,11,精装,有电梯,98,630,2009
海淀,橡树湾,2室1厅,西南,18,精装,有电梯,88,830,2007
海淀,皂君庙14号院,2室1厅,西南,6,精装,无电梯,79,800,1997
海淀,二里庄小区,3室1厅,南北,6,精装,无电梯,76,608,1992
海淀,雅世合金公寓,3室1厅,南北,8,精装,有电梯,90,830,2011
海淀,天秀花园古月园,2室2厅,南北,6,精装,无电梯,137,1249,2003
海淀,乐府江南,2室2厅,南北,9,精装,无电梯,106,978,2005
海淀,中鑫嘉园,2室1厅,东北,23,精装,无电梯,96,806,2001
海淀,百旺新城,2室1厅,南北,6,简装,无电梯,76,580,2004
海淀,甘家口小区,1室1厅,西南,9,简装,无电梯,51,389,1996
海淀,上地东里,3室1厅,南北,6,精装,无电梯,73,920,1997
海淀,车道沟10号院,2室1厅,南北,5,简装,无电梯,52,568,1986
海淀,橙色年代,1室1厅,南,24,精装,有电梯,75,550,2004
海淀,前沙涧路7号院,2室1厅,南北,6,精装,无电梯,86,330,2009
海淀,动街区,2室1厅,南,12,精装,有电梯,95,500,2008
海淀,阳春光华家园,3室2厅,西北,16,精装,有电梯,131,1580,2000
海淀,橙色年代,2室1厅,东北,24,其他,无电梯,89,595,2004
海淀,颐源居三期,2室1厅,西北,27,精装,有电梯,108,1150,2003
海淀,碧水云天,3室2厅,东西,14,精装,有电梯,156,1980,2004
海淀,芙蓉里,4室1厅,南北,6,精装,无电梯,94,766,1994
海淀,百旺新城,2室1厅,南北,6,精装,无电梯,85,599,2004
海淀,紫金庄园,2室1厅,南,22,精装,无电梯,67,550,1998
海淀,芳清园,3室2厅,南北,6,精装,无电梯,132,998,2007
海淀,韦伯豪家园,3室2厅,南北,16,精装,有电梯,168,1630,2001
海淀,清景园,2室1厅,南,22,简装,有电梯,99,650,2006
海淀,林大北路9号院,2室1厅,东西,6,精装,无电梯,63,475,1998
海淀,华清嘉园,3室1厅,东北,18,精装,有电梯,90,990,2000
海淀,榆苑公寓,2室1厅,南北,10,简装,有电梯,70,630,1998
海淀,上地东里,2室1厅,南,6,简装,无电梯,87,770,1993
海淀,万泉新新家园,3室2厅,南北,6,精装,有电梯,144,2080,1999
海淀,太阳园,2室1厅,东南,30,精装,有电梯,103,1040,2001
海淀,京投银泰琨御府,4室2厅,南北,6,精装,无电梯,246,3200,2015
海淀,志强北园,2室1厅,南北,6,简装,无电梯,69,580,1994
海淀,世纪新景,3室2厅,南北,25,简装,有电梯,154,1500,2004
海淀,农科院,2室1厅,西南,18,精装,有电梯,80,990,1999
海淀,碧水云天,4室2厅,南北,14,简装,有电梯,178,2400,2004
海淀,太阳园,2室2厅,西南,26,精装,有电梯,103,1030,2002
海淀,光大花园,3室2厅,东南,17,简装,无电梯,113,1568,2000
海淀,静源居,2室1厅,北,23,精装,有电梯,84,740,2002
海淀,翠微路2号院,2室1厅,南北,6,简装,无电梯,60,570,1988
海淀,曙光花园,2室1厅,西南,17,简装,有电梯,104,860,2000
海淀,保利西山林语,2室1厅,东南,8,简装,无电梯,89,520,2011
海淀,黄庄小区,3室1厅,南,16,精装,有电梯,102,1335,1982
海淀,罗庄西里,2室1厅,南北,6,精装,无电梯,60,536,1996
海淀,保利西山林语,2室1厅,南西,8,精装,有电梯,87,580,2010
海淀,建材城西二里,2室1厅,南北,6,精装,无电梯,59,365,1998
海淀,紫金庄园,2室1厅,西南,22,简装,有电梯,66,535,1998
海淀,翠微路甲9号院,1室1厅,东,6,精装,无电梯,44,430,1988
海淀,中海馥园,2室1厅,南,22,精装,无电梯,121,1300,2003
海淀,西郊宾馆,3室1厅,南北,6,精装,无电梯,58,520,1985
海淀,八里庄北里,2室1厅,南北,6,精装,无电梯,54,448,1995
海淀,五一教工楼,3室1厅,南北,6,精装,无电梯,53,580,1976
海淀,海淀南路,3室1厅,东北,16,简装,无电梯,74,680,1984
海淀,学院派,2室1厅,东北,21,精装,无电梯,97,800,2009
海淀,建材城东二里,2室1厅,东南,22,精装,无电梯,64,375,2000
海淀,三虎桥南路12号院,2室1厅,东西,5,精装,无电梯,59,450,1980
海淀,绿波漫板,2室1厅,南,14,简装,无电梯,116,1160,2004
海淀,保利西山林语,1室1厅,西北,8,简装,有电梯,48,325,2011
海淀,北三环中路43号院,1室1厅,南北,14,简装,无电梯,46,380,1987
海淀,远洋风景,2室1厅,东西,13,其他,无电梯,88,900,2002
海淀,知本时代,1室0厅,北,18,毛坯,有电梯,40,310,2004
海淀,明光村小区,3室1厅,西南,18,精装,有电梯,88,750,1984
海淀,王庄路15号院,2室1厅,南北,6,简装,无电梯,59,465,1993
海淀,永泰庄6号院,2室1厅,东西,6,精装,无电梯,54,385,1991
海淀,毛纺厂南小区,2室1厅,南北,5,其他,无电梯,47,310,1975
海淀,安宁里南区,2室1厅,南北,7,精装,无电梯,66,465,2000
海淀,宝盛里,1室1厅,南,6,简装,无电梯,55,370,1998
海淀,莱圳家园,2室1厅,南北,19,精装,无电梯,97,660,2007
海淀,月季园,2室1厅,南,21,精装,无电梯,57,500,1997
海淀,世纪新景,3室2厅,南北,16,简装,无电梯,178,1650,2003
海淀,蓟门北里,3室1厅,东南,6,精装,无电梯,77,660,1986
海淀,紫金长安,2室2厅,南北,16,精装,无电梯,118,1420,2008
海淀,双榆树南里二区,3室1厅,东南,18,简装,无电梯,80,730,1995
海淀,蓟门北里,2室1厅,南北,6,精装,无电梯,57,470,1985
海淀,菊园,3室1厅,南北,6,简装,无电梯,80,530,1995
海淀,财智公馆,1室1厅,东,16,精装,无电梯,48,364,2004
海淀,清华东路27号院,2室1厅,南北,7,简装,无电梯,63,490,1990
海淀,中铁翰庭,2室1厅,南北,10,其他,有电梯,90,970,2008
海淀,今日家园,2室1厅,西,18,精装,无电梯,100,598,2000
海淀,知本时代,1室0厅,北,15,精装,无电梯,42,310,2004
海淀,玉海园一里,1室1厅,西南,11,精装,有电梯,66,470,1998
海淀,农林科学院宿舍,2室1厅,南北,4,简装,无电梯,56,510,1980
海淀,安宁里南区,2室1厅,南北,7,毛坯,无电梯,66,440,2000
海淀,小南庄社区,2室1厅,南北,6,精装,无电梯,61,615,1990
海淀,中海馥园,2室1厅,西北,22,简装,无电梯,102,1030,2003
海淀,永泰东里,1室1厅,南,6,其他,无电梯,46,310,1996
海淀,红联南村,2室1厅,南北,6,精装,无电梯,57,448,1984
海淀,嘉德公寓,2室1厅,西南,15,简装,无电梯,112,665,1999
海淀,郦城三区,2室1厅,南北,12,精装,无电梯,98,1050,2005
海淀,百旺家苑,3室2厅,南北,5,简装,无电梯,164,1130,2003
海淀,塔院小区,3室1厅,东南,18,简装,无电梯,87,790,1988
海淀,富力桃园C区,2室2厅,南,18,精装,无电梯,89,556,2008
海淀,颐慧佳园,3室2厅,东南,9,精装,有电梯,136,1400,2007
海淀,今日家园,5室3厅,西南,18,简装,无电梯,349,1600,2000
海淀,圆明园花园别墅,4室2厅,南北,6,简装,无电梯,142,998,1997
海淀,牡丹园东里,2室1厅,西南,16,简装,无电梯,66,580,1994
海淀,翠叠园,4室2厅,东南,13,精装,无电梯,222,2400,2004
海淀,莱圳家园,2室2厅,南北,16,精装,无电梯,93,670,2012
海淀,电信宿舍,2室1厅,南北,6,精装,无电梯,51,450,1981
海淀,育新花园,2室1厅,西南,22,精装,无电梯,63,496,1996
海淀,小南庄怡秀园,3室1厅,南西,18,简装,无电梯,148,1180,1999
海淀,静源居,2室1厅,东,23,精装,无电梯,81,760,2002
海淀,普惠北里,2室1厅,南,5,精装,无电梯,51,498,1986
海淀,远大园一区,4室2厅,东南,11,精装,无电梯,212,1880,2001
海淀,澐澐国际,2室1厅,东,26,精装,无电梯,129,800,2008
海淀,圆明园西路2号院,2室1厅,南北,5,简装,无电梯,59,420,1990
海淀,菊园,3室1厅,南北,6,简装,无电梯,85,596,1996
海淀,八里庄北里,2室1厅,南北,6,精装,无电梯,54,448,1995
海淀,五一教工楼,3室1厅,南北,6,精装,无电梯,53,580,1976
海淀,逸成东苑,2室1厅,西南,17,精装,无电梯,75,640,2003
海淀,王庄路27号院,2室1厅,南北,6,简装,无电梯,61,464,1989
海淀,博雅西园,3室2厅,南北,7,简装,无电梯,156,1310,2003
海淀,展春园,2室0厅,南,6,精装,无电梯,44,396,1985
海淀,花园北路乙28号院,2室1厅,南北,6,简装,无电梯,55,490,1987
海淀,悦秀园,3室1厅,东南,6,精装,无电梯,100,555,2000
海淀,蓟门南里,2室1厅,南北,6,精装,无电梯,61,495,1983
海淀,明光村小区,2室1厅,南北,12,简装,无电梯,59,500,1981
海淀,智学苑,3室1厅,东南,6,简装,无电梯,85,490,2000
海淀,翠微路甲9号院,1室1厅,东,6,精装,无电梯,44,410,1987
海淀,中关村南大街甲8号,3室2厅,南北,7,精装,无电梯,126,1265,1998
海淀,竹园,2室1厅,东北,6,精装,无电梯,65,450,1995
海淀,竹园,3室1厅,东西,6,简装,无电梯,78,530,1994
海淀,塔院小区,3室1厅,南北,6,简装,无电梯,79,700,1989
海淀,御墅临枫锦园一区,2室2厅,南北,6,精装,无电梯,115,1020,2006
海淀,文慧园10号院,2室1厅,南北,6,简装,无电梯,64,535,1980
海淀,百旺茉莉园,3室2厅,南北,5,精装,无电梯,142,1200,2005
海淀,宝盛里,3室2厅,南北,6,简装,无电梯,110,660,2001
海淀,永定路西里,2室1厅,南北,12,简装,无电梯,72,715,1998
海淀,万寿路西街9号,2室1厅,南北,7,其他,无电梯,102,1036,1999
海淀,首体家属院,2室1厅,南北,6,精装,无电梯,54,525,1993
海淀,冠城大通百旺府,2室1厅,南北,11,简装,无电梯,93,555,2009
海淀,育新花园,2室1厅,西南,22,简装,无电梯,63,499,1996
海淀,大慧寺12号院,3室1厅,南北,12,精装,无电梯,75,768,1986
海淀,都景苑,2室1厅,西北,24,简装,无电梯,106,760,2001
海淀,清缘里中区,2室2厅,南北,10,简装,有电梯,85,525,1999
海淀,紫竹院小区,2室1厅,西南,16,简装,有电梯,61,492,1983
海淀,宝盛里,2室1厅,南北,6,简装,无电梯,73,490,2000
海淀,红联北村,2室1厅,南,16,其他,无电梯,73,530,1993
海淀,中海枫涟山庄,3室1厅,南北,9,简装,有电梯,121,1100,2004
海淀,垂虹园,2室2厅,东南,18,精装,无电梯,122,1320,2004
海淀,北蜂窝路5号院,2室1厅,东南,17,精装,无电梯,79,880,2009
海淀,保利西山林语,3室2厅,南北,8,精装,有电梯,147,930,2009
海淀,阳春光华家园,3室1厅,西北,16,精装,无电梯,127,1500,2000
海淀,观林园,2室1厅,南北,6,精装,无电梯,98,760,2011
海淀,清缘东里,3室1厅,东南,19,简装,无电梯,104,700,2004
海淀,清景园,2室1厅,南,22,精装,无电梯,99,619,2006
海淀,颐慧佳园,2室1厅,东,9,精装,无电梯,82,780,2005
海淀,新兴年代,2室1厅,南北,18,精装,无电梯,98,823,2008
海淀,天秀花园安和园,2室2厅,南北,6,简装,无电梯,84,666,2000
海淀,橡树湾,2室1厅,东,17,精装,无电梯,90,830,2014
海淀,观山园,4室2厅,南北,11,精装,无电梯,211,2400,2004
海淀,半壁店61号院,2室1厅,东西,5,简装,无电梯,69,474,1998
海淀,北蜂窝103号院,1室1厅,南,6,毛坯,无电梯,40,320,1981
海淀,丹青府,2室2厅,南北,12,精装,无电梯,88,730,2009
海淀,华盛家园,2室1厅,东北,24,简装,无电梯,103,790,2001
海淀,沁春家园,2室1厅,南北,6,简装,无电梯,77,464,2000
海淀,牡丹园北里,3室1厅,西北,18,简装,无电梯,99,860,1997
海淀,恩济里小区,2室1厅,南北,7,精装,无电梯,82,650,1994
海淀,卫生部小区,3室1厅,西南,16,简装,无电梯,82,820,1990
海淀,郦城二区,2室2厅,南北,12,简装,无电梯,110,996,2002
海淀,友谊社区,1室1厅,南,6,简装,无电梯,49,440,1997
海淀,颐慧佳园,2室2厅,南北,8,精装,有电梯,111,1100,2005
海淀,燕清源,2室1厅,南北,28,精装,无电梯,120,695,2005
海淀,柳林馆,3室1厅,西南,24,精装,有电梯,86,830,1989
